abundance,growth_rate,taxon,sample_id
0.0148833321695871,0.248007800463884,AZC7E_37,E
0.0350116845744616,0.583400597637901,AZC7E_38,E
0.0065274490345098,0.1088195468666425,AZC7E_39,E
0.0045006305324264,0.0750336035206209,AZC7E_4,E
0.0299714919236656,0.4994155897171983,AZC7E_42,E
0.0068839525631243,0.1148294657401381,AZC7E_48,E
0.0440735545684886,0.7343989994074108,AZC7E_54,E
0.0026086988480419,0.0434713399334719,AZC7E_55,E
0.0065605744574035,0.1094330638193284,AZC7E_58,E
0.0057564062256764,0.0959734082901091,AZC7E_60,E
0.0043018872382115,0.0717053019264365,AZC7E_61,E
0.0049754037625642,0.0829149956060247,AZC7E_62,E
0.014687863729039,0.2447624289361488,AZC7E_68,E
0.0340274649593241,0.5670004833172912,AZC7E_70,E
0.002483740024102,0.0414107637740399,AZC7E_71,E
0.0018612507083423,0.0310224571328552,AZC7E_72,E
0.0278213896327301,0.4635883376802349,AZC7E_73,E
0.0021352171861297,0.0355842233756104,AZC7E_76,E
0.0023202985297154,0.038669074380303,AZC7E_77,E
0.007883932550062,0.1314314375136288,AZC7E_79,E
0.0075213096082856,0.1253407157029497,AZC7E_80,E
0.0048091381220417,0.0801672503281006,AZC7E_81,E
0.0033545536859474,0.0559279947407596,AZC7E_84,E
0.0064124769788218,0.1069648395616576,AZC7E_87,E
0.0023849813974205,0.0397648376428072,AZC7E_88,E
0.0191716605216966,0.3194641439897918,AZC7E_89,E
0.0035609123438559,0.0593642375350229,AZC7E_90,E
0.0040952808201699,0.0682477649149256,AZC7E_91,E
0.0040610593133262,0.0676834167271062,AZC7E_93,E
0.0024368879627294,0.0406282360642693,AZC7E_94,E
0.0035885882038814,0.0602184408822662,AZC7E_95,E
0.0062598122520257,0.1043120333578191,AZC7E_96,E
0.006598484631754,0.1099728814402688,AZC7E_97,E
0.0034430908834358,0.0573865988168595,AZC9C_102,E
0.0178849743294937,0.2980173640201702,AZC9C_106,E
0.002212282446554,0.0368688971324142,AZC9C_113,E
0.0026219856936005,0.0436995340213342,AZC9C_116,E
0.002490401627997,0.0414967764449296,AZC9C_14,E
0.0022639059609253,0.0377459869315107,AZC9C_25,E
0.0026557237356092,0.044258911687063,AZC9C_27,E
0.0033127697791178,0.0552107008038992,AZC9C_29,E
0.0024570219763972,0.041147443395796,AZC9C_34,E
0.0025121796675149,0.0418844026755652,AZC9C_40,E
0.002257966510051,0.037626768452955,AZC9C_57,E
0.0116408122418287,0.1939917416128289,AZC9C_6,E
0.0210242583972158,0.350327381455253,AZC9C_68,E
0.0305451334145376,0.5089742151480197,AZC9C_7,E
0.0060000230153415,0.0999830246403387,AZC9C_71,E
0.0114352398675891,0.1905667671371374,AZC9C_88,E
0.0024753655451981,0.0412585015071518,AZC9C_93,E
0.0015919598348023,0.026535595103889,AZC9C_98,E
