abundance,growth_rate,taxon,sample_id
0.0001352921818219,2.3486890199384995e-10,1122950,11-0
0.000212715422323,2.2115062112498675e-10,1123075,11-0
0.0001485438328982,1.6518941431298052e-10,1123263,11-0
0.0001929505446241,2.1937929339633583e-10,1123313,11-0
0.0003350375540449,0.013897089819101,1150460,11-0
0.0633183012553009,7.215016565364345e-12,1160721,11-0
0.0001110717380982,0.0095207494923134,1203540,11-0
0.0007069636043016,4.797706710533437e-11,1203606,11-0
0.0018964243058631,0.0679532653962299,1203611,11-0
0.0090208572355382,2.0410339557716688e-11,1256908,11-0
0.0021714893974739,1.1763729533577126e-10,1322347,11-0
0.0034401700794469,0.1220326784219385,1384484,11-0
0.0007465204931121,4.923501330295311e-11,1408437,11-0
0.0002442796146558,0.0112777141939082,1410645,11-0
0.0026597915491175,0.0938339792425661,1410647,11-0
0.0243635690015512,0.8511093992744838,1437612,11-0
0.0021242919700097,6.93411527818592e-11,205913,11-0
0.0022105205705475,1.0540995707754045e-10,206672,11-0
0.0001597558323364,2.6398748421375164e-10,207244,11-0
0.0004278141161277,1.777179573140133e-10,213810,11-0
0.0036450417255072,4.671486007987099e-11,264199,11-0
0.0005130401707457,2.0538112726952887e-10,272621,11-0
0.0005237252743727,9.234666730009419e-11,347253,11-0
0.2485883040832431,0.5845186782721511,349741,11-0
0.0001438907991887,0.0080155524178198,352165,11-0
0.0199054053319967,0.6971580158931395,367928,11-0
0.0003623525701324,5.671295264359991e-10,391904,11-0
0.0001090700267932,2.5331808189153123e-09,398513,11-0
0.001993680770668,4.5697217442395085e-11,411459,11-0
0.0034411134009921,1.1156263464472384e-11,411460,11-0
0.0054696174046889,1.6428535501329828e-11,411461,11-0
0.0119246685302819,1.3922858869783984e-11,411462,11-0
0.002407049080271,4.3829847786447216e-11,411463,11-0
0.0054500054290526,1.4737826550543354e-11,411467,11-0
0.0029448292184709,1.7888480613415248e-11,411468,11-0
0.0070532917508442,1.0728532311496591e-11,411469,11-0
0.0011147710440956,9.050417158701695e-11,411470,11-0
0.0040553070828217,2.046406998032645e-11,411471,11-0
0.0010925874528144,5.870502122041105e-11,411472,11-0
0.0008239558337408,5.4289093916001535e-11,411473,11-0
0.0008791868826736,7.814977096864339e-11,411474,11-0
0.0055801081795351,1.127191066614116e-11,411475,11-0
0.0001018277349267,3.7242072573158895e-10,411477,11-0
0.0005291091393051,1.0956883005846332e-10,411479,11-0
0.0065711237387814,1.7799551098204865e-11,411483,11-0
0.0051124536049741,2.318160470368908e-11,411484,11-0
0.00844103779922,1.4959616681017356e-11,411485,11-0
0.0052211290794582,1.533781880174473e-11,411486,11-0
0.0014493307991195,5.317269423590602e-11,411487,11-0
0.0013366556412008,6.028062250034208e-11,411489,11-0
0.0002467546919032,1.9172918792573628e-10,411490,11-0
0.001165614313098,3.9290278211997796e-11,411902,11-0
0.0003117556584213,1.2217492481931875e-10,411903,11-0
0.0012747726213434,7.23284319004528e-12,428125,11-0
0.0001949565449111,3.6860126219039213e-10,428126,11-0
0.0036140110034485,2.5514820156180667e-11,428127,11-0
0.0006621190117165,1.1062183233480526e-10,428128,11-0
0.0019339400074637,0.0677334592052109,435591,11-0
0.0001540149201842,2.2802942749925454e-09,442563,11-0
0.0001800356032358,0.0145381312431702,445970,11-0
0.0063110788667844,2.0682745505317907e-11,445972,11-0
0.0002203777820968,1.361110547410805e-10,445973,11-0
0.0013292120455593,4.802146741021325e-11,445975,11-0
0.0007752749204713,9.616804693372968e-11,449673,11-0
0.00015718726405,4.5522924258820814e-10,451640,11-0
0.0042581917212531,1.544412101809309e-11,457387,11-0
0.0011241010373033,3.50641673693766e-11,457388,11-0
0.0005386859279261,4.058585272678728e-11,457395,11-0
0.019694887013144,2.7797031785693e-12,457412,11-0
0.0002909381855803,1.357581801128585e-10,457421,11-0
0.0001719987761319,1.3969881451363027e-09,457424,11-0
0.0024505948077137,1.8608530648770772e-11,469589,11-0
0.0048077877714531,5.986299679353455e-12,469591,11-0
0.0015666062999017,2.1137871812721036e-11,469592,11-0
0.0001026418055778,1.9774433201743632e-10,469593,11-0
0.0009321894632635,5.317325958805489e-11,469596,11-0
0.0002041194013852,1.4020570494015495e-10,470145,11-0
0.0207099319278301,2.0923576713445427e-11,470146,11-0
0.0009153704856879,1.0016693587695101e-10,471875,11-0
0.0010510400204773,4.9098468325992136e-11,476272,11-0
0.0011169193153127,1.0805762946236327e-10,478749,11-0
0.0045617346677452,0.1618177825184159,479437,11-0
0.000168868683334,1.7820754958406778e-10,483216,11-0
0.0024747996935185,2.436619691618472e-11,483218,11-0
0.0002886705820485,1.2939805544291798e-10,484018,11-0
0.0019185665397694,3.4498885475949456e-11,500632,11-0
0.0001185336318635,9.916060922433895e-10,502558,11-0
0.0011209648794306,1.1675912369768948e-10,511680,11-0
0.0334872130123199,1.4283279530163244e-11,515619,11-0
0.0009059122709387,5.2377763054817904e-11,515620,11-0
0.0005342446611955,7.480796819168298e-11,518635,11-0
0.0009349545006177,4.675226412869956e-11,518636,11-0
0.000448891674471,5.3516403973612336e-11,518637,11-0
0.0010816657049824,5.2370879543451e-11,521003,11-0
0.0008944556256989,1.0248261692854701e-10,525259,11-0
0.0004403608361708,2.368112238847885e-10,525306,11-0
0.0001788190257913,3.34760944283508e-10,525362,11-0
0.0065553636089103,3.2055191306651104e-11,536231,11-0
0.0007019260827043,7.923308459726543e-11,537007,11-0
0.0013919616943309,4.6794144381133324e-11,537013,11-0
0.0025148725356511,1.0046793577067707e-10,537937,11-0
0.0002101685655825,3.9685455943165095e-10,543734,11-0
0.0010098768600975,8.805280969164929e-11,545696,11-0
0.0004089171176886,1.2140093352914762e-10,547042,11-0
0.0005919282477786,1.3710935983095403e-10,547043,11-0
0.0025359844644378,9.815152083934768e-11,548480,11-0
0.0036110060831864,7.85099646751088e-12,552396,11-0
0.0049068707706973,2.7265891659330954e-11,552398,11-0
0.000141736481917,2.4249612954295404e-09,552531,11-0
0.0001465095372158,2.3616591018553723e-09,555970,11-0
0.0001485562796911,1.8259196433426395e-10,556270,11-0
0.0013626162227844,3.6144773486449085e-11,563193,11-0
0.0020296329335513,1.2131875451641379e-10,565040,11-0
0.0023623787082412,1.0821953121523676e-10,565042,11-0
0.0002389927726771,1.607751174845821e-10,565653,11-0
0.0004419220045905,1.5434119081183228e-10,566550,11-0
0.0007491127620211,8.008255841623426e-11,566552,11-0
0.0004850825463315,2.2384262433555048e-10,568703,11-0
0.0001327628265403,0.0071482774255527,568816,11-0
0.0001449137713758,2.296687023841977e-09,573236,11-0
0.0001442058514528,2.342963027621772e-09,580050,11-0
0.0047189904365043,1.8984673906402412e-11,585394,11-0
0.0043430443669588,8.093533701137949e-12,585544,11-0
0.0001344451475878,0.0095871809050035,592028,11-0
0.0049425865061345,1.4680875421911148e-11,622312,11-0
0.0005345709248925,9.373921140924743e-11,626939,11-0
0.0001959375157931,3.6746340434332226e-10,641112,11-0
0.0005406880898547,2.0531987229914736e-10,645463,11-0
0.0042046460738236,1.8858673800595383e-11,649757,11-0
0.0011346024849038,5.596858622450959e-11,657308,11-0
0.0108243354478618,4.5167895934482166e-12,657313,11-0
0.0025663205695859,4.919965323502901e-11,657314,11-0
0.0329073796852381,1.1230592700586428e-11,657317,11-0
0.0022331712934864,3.306663117867747e-11,657319,11-0
0.0481340948431355,1.9827073286634992e-11,657321,11-0
0.0083530176210416,7.491875679388869e-11,657322,11-0
0.0114984040589028,4.087786410066348e-12,657323,11-0
0.0044940915931843,1.8754815319658303e-11,658089,11-0
0.0011210335081045,2.470444678806956e-11,658659,11-0
0.0055354605461662,2.9666986677943366e-11,665943,11-0
0.0082244464710811,1.1473590281145812e-11,665951,11-0
0.0007377951296275,5.4458432115754464e-11,665953,11-0
0.0664705670290345,2.3817937321960185,679935,11-0
0.0001063140027708,7.518222544719412e-10,697329,11-0
0.0023521750717316,0.0842838614053942,717959,11-0
0.0054045864600916,1.2318190227817997e-11,717960,11-0
0.0035650084173536,1.2742792467732134e-11,717962,11-0
0.0074454820698088,1.6980313937194557e-11,718252,11-0
0.000151140016578,0.0081749032265126,742725,11-0
0.0007463782874019,0.0266484530374562,742726,11-0
0.0001435055204023,2.368608326674907e-09,742729,11-0
0.0004476869956192,1.1493587843166624e-10,742733,11-0
0.0012935227468575,4.6006184234372585e-11,742740,11-0
0.0010558635820219,6.006963928862863e-11,742741,11-0
0.0005718040357439,6.130047589532196e-11,742742,11-0
0.0011067042911694,0.03905907599515,742743,11-0
0.090581582079992,0.009697208284934,748224,11-0
0.0006962510362334,3.445478018008411e-10,759350,11-0
0.0003542642374339,0.0141465575660911,762982,11-0
0.0001178533907563,0.0078683098532717,763034,11-0
0.0003356307528652,0.0139775186167811,883156,11-0
0.0005133659787692,7.226790160834036e-11,888048,11-0
0.0019618920511678,1.2762502465121383e-10,890402,11-0
0.0001941718391816,1.8624413579674314e-10,903814,11-0
0.0001644118232769,4.605685609240448e-10,904,11-0
0.0001865391062843,1.8261765069117228e-10,904306,11-0
0.0001617087577554,0.0092888415112163,997884,11-0
0.0008458570235868,6.56995351894028e-11,999410,11-0
0.0002900171335805,2.4648115813398446e-10,999412,11-0
0.0007218665474212,5.814627289340423e-11,999413,11-0
0.0002753661966081,0.0122738230317565,1002367,19-0
0.0001966179777344,0.0018535141743718,1042156,19-0
0.0001408990454031,0.0072019612132092,1077285,19-0
0.0008545337510835,0.0096246022570432,1121100,19-0
0.0002079394957847,0.0074989463176627,1121101,19-0
0.0002291338959814,0.0031483502263593,1121114,19-0
0.001708286079238,0.0104715723138364,1121115,19-0
0.0002124525992417,0.0027607496577867,1121333,19-0
0.0002990643193756,0.0035887213197669,1121334,19-0
0.0001755031479197,0.0021388786840723,1121344,19-0
0.0001153137384903,0.0054942948748703,1122975,19-0
0.0001009262330255,0.0050641494471958,1122981,19-0
0.0001256886671469,0.0026666465758919,1123075,19-0
0.0010964161050273,0.007085512405419,1123263,19-0
0.000286855726514,0.0033972828805758,1123313,19-0
0.0003489488247557,0.0069869856279572,1150460,19-0
0.0009925478615457,0.006068518051252,1160721,19-0
0.0055335163613881,0.0508225081316657,1203465,19-0
0.0012316863668848,0.0077054936347404,1203606,19-0
0.0002435565153623,0.0085689891275853,1203610,19-0
0.0365594032890889,0.3357287913826443,1203611,19-0
0.000275640423491,0.0082493619185987,1235789,19-0
0.0010748330810654,0.007191311178566,1256908,19-0
0.0001100154348012,0.0011976463878376,1336236,19-0
0.0002343106296888,0.0105990280753159,1384484,19-0
0.0007182846678536,0.0048488215906287,1408437,19-0
0.0001475944047489,0.0050059772554274,1410645,19-0
0.0001440832339501,0.0074501073770068,1437612,19-0
0.000519268922351,0.0042328375520426,213810,19-0
0.0004222320502057,0.0086826670974023,226186,19-0
0.0001378979729959,0.0039131040731515,246201,19-0
0.0013069272233939,0.0091527317313622,264199,19-0
0.0026163739031369,0.0226725158506001,272559,19-0
0.000338100839853,0.002765726933759,272621,19-0
0.0026867544340786,0.0232686753472291,295405,19-0
0.0004434979016291,0.0062820189952767,329,19-0
0.0011496728589855,0.0072617838429816,349741,19-0
0.0001837682717321,0.0022273178819722,354242,19-0
0.0017227972549681,0.0100007593440285,411459,19-0
0.0012251120784417,0.0084474691855739,411460,19-0
0.0047685679510869,0.0268779607357031,411461,19-0
0.0054620715150573,0.0340059307557379,411462,19-0
0.0022134820308101,0.013538534306284,411463,19-0
0.0033137197432383,0.0206306570369429,411467,19-0
0.0007103417640455,0.0065552192985816,411468,19-0
0.0002284017566752,0.0021367757154589,411469,19-0
0.0004203276862898,0.0043015708507738,411470,19-0
0.0040643892205102,0.025304197895632,411471,19-0
0.0005092141526205,0.0037289949456955,411473,19-0
0.0092637293241291,0.0576744074193752,411474,19-0
0.0021438669359554,0.012422115513037,411475,19-0
0.0008738047652356,0.007495054689996,411476,19-0
0.0007104779356747,0.0054223893903441,411477,19-0
0.004773878992066,0.0301317218006003,411479,19-0
0.0897121591193768,0.5188835254383313,411483,19-0
0.0007039035580438,0.0061207400252105,411484,19-0
0.0577740075350977,0.3341573873910818,411485,19-0
0.0043452419055223,0.0268632615377179,411486,19-0
0.0005086689162427,0.0043169895161138,411487,19-0
0.0045280581137437,0.0281456068114122,411489,19-0
0.0003316023704916,0.0058287686634231,411490,19-0
0.0003071066929023,0.0034796413199372,411901,19-0
0.0005106987059756,0.0037187973742095,411902,19-0
0.002292301331398,0.0140206244173417,411903,19-0
0.1581380977287173,0.9959466504308876,420247,19-0
0.0015794708010428,0.0003153256865828,428125,19-0
0.0017317493577334,0.0122932662741377,428126,19-0
0.0007277945043709,0.0060327949372507,428127,19-0
0.0280608289071084,0.1747019609763671,428128,19-0
0.0011670586324946,0.01246830583252,435590,19-0
0.0071903054082648,0.0660394792224837,435591,19-0
0.0157843521277267,0.144948561349689,445970,19-0
0.0016267493371655,0.0106037128417808,445972,19-0
0.0001414736056362,0.0022355327192385,445973,19-0
0.0012435614733732,0.0087528343609348,449673,19-0
0.0004149665977668,0.0031276372959208,451640,19-0
0.0018259682030569,0.0117227466538804,457387,19-0
0.0081223556741355,0.0507322406604034,457388,19-0
0.0005555619772702,0.004078477517646,457390,19-0
0.0117537686757859,0.0734140494511962,457391,19-0
0.0025380633320995,0.016091647988149,457392,19-0
0.0073700188367299,0.0460331441146824,457393,19-0
0.0017775764416415,0.0114203710217698,457394,19-0
0.010814567204262,0.067547796236943,457395,19-0
0.0014838220658848,0.010019932642472,457412,19-0
0.0003479299012828,0.0050386507298172,457421,19-0
0.0021530129257721,0.0190270777322553,457424,19-0
0.0007166221230447,0.00497269495086,469585,19-0
0.000665365770166,0.0048310549205798,469588,19-0
0.0075169525678731,0.0469508923281277,469589,19-0
0.0021042416502273,0.0134152772938198,469590,19-0
0.0085472161876094,0.0533859197999108,469591,19-0
0.00674866426807,0.0421521629342858,469592,19-0
0.0014843167225956,0.009631682563677,469593,19-0
0.0005335037111356,0.0043256081721007,469596,19-0
0.0004272714791066,0.0044215603177006,470145,19-0
0.0039595463665155,0.0242181565309534,470146,19-0
0.0024496732982301,0.0157223314649327,471870,19-0
0.0027857098786638,0.0174457964557744,471875,19-0
0.0008138640794463,0.0062157617872589,476272,19-0
0.0008098958539219,0.0050885259234475,478749,19-0
0.0001343989744277,0.0050580123823739,479437,19-0
0.0004883067869599,0.0044018011560032,483215,19-0
0.0024955242530674,0.0158266762021063,483216,19-0
0.0096238767313989,0.0607438891482826,483217,19-0
0.0014608965500841,0.0094325404695658,483218,19-0
0.000623206730209,0.0053267398635479,484018,19-0
0.0003462040540581,0.0034189426846872,484020,19-0
0.0019389016516107,0.0118590917681887,500632,19-0
0.001965890072248,0.0120241636588955,511680,19-0
0.0016030849724361,0.0107392105749458,515619,19-0
0.0037195983485126,0.0209653793805437,515620,19-0
0.0003831204372846,0.0047127728551282,518636,19-0
0.0018021704695746,0.011220646791226,518637,19-0
0.0002086788860833,0.0022768923683146,525259,19-0
0.0003003047026853,0.0025516400204984,525306,19-0
0.0028295045821114,0.0177049541997673,536231,19-0
0.0003585401249337,0.0035288906829107,537006,19-0
0.0003817599154435,0.0035679038070826,537007,19-0
0.0531088895589318,0.3352121593140832,537012,19-0
0.0004013259021101,0.0058872203533833,537013,19-0
0.0011016379027473,0.0072834007219744,545696,19-0
0.0010718687713688,0.0071973047221479,547042,19-0
0.004406491652272,0.0269518512250468,547043,19-0
0.000215826785335,0.0023429136204044,548480,19-0
0.0011890804787714,0.0086150774241269,552396,19-0
0.0049940577983719,0.0310921567401062,552398,19-0
0.0001107594510614,0.0075068217518292,553973,19-0
0.000672190349023,0.0046300597355896,556258,19-0
0.0002287585091883,0.0019255158537045,556259,19-0
0.0088818165995066,0.0552966835772623,563193,19-0
0.000657320323192,0.0044912773459631,566550,19-0
0.0003325442784559,0.0037421729794843,566552,19-0
0.002246508374471,0.0215575156269719,568816,19-0
0.0027021458536083,0.0153290747987935,585394,19-0
0.0080975643264953,0.0505773938812991,585543,19-0
0.0018091128010762,0.0116060797583991,585544,19-0
0.0056479754333106,0.0351633370147992,622312,19-0
0.0063583360324393,0.0400055943738175,626939,19-0
0.0001816882001714,0.001758902291259,641112,19-0
0.0002321660047479,0.0025182554485891,645463,19-0
0.0005424236494048,0.0065048772417802,649757,19-0
0.0004763212045922,0.0042547311597518,657308,19-0
0.0011150990890379,0.0089211875288916,657309,19-0
0.0033687773065244,0.0209734477070314,657313,19-0
0.0015579580894363,0.0112294918134584,657314,19-0
0.0024120909568958,0.0147442914521248,657317,19-0
0.0156663334279958,0.0975359345320413,657319,19-0
0.0320298345924423,0.1994123171332665,657321,19-0
0.0532980073746946,0.3082687813662606,657322,19-0
0.0022052110189742,0.0142485385607644,657323,19-0
0.000600921668069,0.0053197171554131,658089,19-0
0.0003357130080589,0.0034358934198983,658659,19-0
0.0001123710290819,0.0012842967939119,665943,19-0
0.0018486895950556,0.0120567712134811,665951,19-0
0.0013799271737033,0.0094703185348143,665953,19-0
0.0229409976765022,0.2106695604998345,679935,19-0
0.0010689533663425,0.0086987853956009,702443,19-0
0.0005620781217907,0.0049011551659982,702444,19-0
0.000585745397026,0.0047330501467712,702447,19-0
0.0105222885716251,0.0966257051861201,709991,19-0
0.0126737192531709,0.1163840780867139,717959,19-0
0.0017905700117512,0.0106635654276719,717960,19-0
0.0022459162850581,0.0133038351144794,717962,19-0
0.0213897805519955,0.1237157242702359,718252,19-0
0.000174706413401,0.0058741272331148,742725,19-0
0.000577101951031,0.0110271743322672,742726,19-0
0.0017749993811069,0.0175800221969409,742727,19-0
0.000523675095639,0.0057397830557347,742733,19-0
0.0005243359908845,0.0041649027371566,742740,19-0
0.0004808671250394,0.0040879455504049,742741,19-0
